kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,yerlesen_sayisi,doluluk_orani,taban_puan,taban_siralama
203010309,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,417.09609,79243.0
203010309,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,1.0,1.0,370.19001,117752.0
203010309,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,19.0,,,477.34819,34666.0
203010309,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,16.0,,,477.56226,33665.0
111372272,KONYA TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,416.37781,80077.0
111372272,KONYA TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,95.0,,,409.64479,72794.0
111372272,KONYA TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,,,,449.2804,58868.0
111372272,KONYA TEKNİK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,,,,440.73575,64926.0
201400241,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,415.9322,80549.0
201400241,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,400.68337,81935.0
201400241,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,463.9553,45822.0
201400241,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,8.0,,,458.88503,48937.0
203410147,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,415.87268,80611.0
203410147,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,398.83824,83879.0
203410147,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,463.95494,45823.0
203410147,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,462.7591,45636.0
209000122,FENERBAHÇE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,414.55493,82162.0
209000122,FENERBAHÇE ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,406.38948,76055.0
108610246,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,412.77046,84074.0
108610246,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,408.45288,73984.0
108610246,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,450.16506,58066.0
108610246,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,442.93269,62878.0
103590576,ERCİYES ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,412.66932,84175.0
103590576,ERCİYES ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,90.0,,,0.0,
103590576,ERCİYES ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,,,,450.99771,57240.0
103590576,ERCİYES ÜNİVERSİTESİ (KAYSERİ),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,38.0,KAYSERİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,,,,444.56904,61406.0
210000430,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,412.11876,84796.0
210000430,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,4.0,1.0,1.0,393.66247,89415.0
210000430,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,5.0,,,0.0,
111890206,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,54.0,SAKARYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,411.80725,85121.0
111890206,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,54.0,SAKARYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,61.0,,,407.60901,74823.0
111890206,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,54.0,SAKARYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,61.0,,,447.34799,60649.0
111890206,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,54.0,SAKARYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,56.0,,,439.86375,65731.0
108911205,SELÇUK ÜNİVERSİTESİ (KONYA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,411.79234,85150.0
108911205,SELÇUK ÜNİVERSİTESİ (KONYA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,69.0,,,405.55384,76908.0
108911205,SELÇUK ÜNİVERSİTESİ (KONYA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,69.0,,,445.36486,62484.0
108911205,SELÇUK ÜNİVERSİTESİ (KONYA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,42.0,KONYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,64.0,,,435.72603,69468.0
202990183,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,410.38711,86679.0
202990183,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,1.0,1.0,406.06742,76362.0
202990183,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,457.21514,51677.0
202990183,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,456.39486,51020.0
103390199,DÜZCE ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,81.0,DÜZCE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,410.28557,86808.0
103390199,DÜZCE ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,81.0,DÜZCE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,400.9497,81654.0
103390199,DÜZCE ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,81.0,DÜZCE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,439.13575,68307.0
103390199,DÜZCE ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,81.0,DÜZCE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,424.00026,80766.0
210301739,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,410.1843,86922.0
210301739,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,2.0,1.0,384.47056,99844.0
210301739,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,13.0,,,462.23319,47343.0
210301739,İSTANBUL BEYKENT ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,12.0,,,462.94659,45508.0
107410348,MERSİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,33.0,MERSİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,408.66897,88624.0
107410348,MERSİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,33.0,MERSİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,397.4288,85304.0
107410348,MERSİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,33.0,MERSİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,438.07976,69268.0
107410348,MERSİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,33.0,MERSİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,428.32727,76467.0
202710129,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,407.10283,90403.0
202710129,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,404.70155,77760.0
202710129,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,7.0,,,448.97581,59168.0
202710129,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,11.0,,,449.89863,56674.0
209410075,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,405.75376,91945.0
209410075,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,40.0,1.0,1.0,394.91518,88036.0
209410075,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,45.0,,,439.19461,68259.0
209410075,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,59.0,,,430.76478,74148.0
202210442,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,401.14577,97585.0
202210442,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,0.0,
111900101,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,58.0,SİVAS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,400.7956,97988.0
111900101,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,58.0,SİVAS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,40.0,,,392.29503,90955.0
111900101,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,58.0,SİVAS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,40.0,,,433.87483,73287.0
111900101,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,58.0,SİVAS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,35.0,,,420.45422,84251.0
100110645,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,14.0,BOLU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,400.34234,98583.0
100110645,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,14.0,BOLU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,395.65685,87188.0
100110645,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,14.0,BOLU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,440.5796,66911.0
100110645,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,14.0,BOLU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,436.4169,68862.0
110590022,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,400.25791,98698.0
110590022,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,396.58516,86193.0
110590022,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,443.21518,64445.0
110590022,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ (ANTALYA),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,7.0,ANTALYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,436.40638,68870.0
101510674,BALIKESİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,10.0,BALIKESİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,400.12438,98842.0
101510674,BALIKESİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,10.0,BALIKESİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,394.95661,87995.0
101510674,BALIKESİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,10.0,BALIKESİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,438.72957,68683.0
101510674,BALIKESİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,10.0,BALIKESİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,433.20263,71807.0
300110625,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2025,,,,399.31971,99804.0
300110625,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2024,10.0,,,412.21116,70328.0
300110625,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,445.52608,62327.0
300110625,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2022,9.0,,,443.02938,62781.0
209710064,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,397.11604,102430.0
209710064,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,8.0,1.0,1.0,398.56777,84175.0
209710064,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,8.0,,,452.50675,55790.0
209710064,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,41.0,KOCAELİ,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,3.0,,,423.03673,81768.0
200851517,BEYKOZ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,397.0195,102558.0
200851517,BEYKOZ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,,1.0,380.64697,104529.0
200851517,BEYKOZ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,7.0,,,455.60293,53064.0
200851517,BEYKOZ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,7.0,,,460.64706,47457.0
110410244,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,396.77453,102840.0
110410244,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,8.0,384.88873,99380.0
110410244,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,430.43489,76753.0
110410244,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,1.0,ADANA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,419.83783,84840.0
210000339,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,396.76092,102859.0
210000339,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,5.0,1.0,1.0,387.97115,95893.0
210000339,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,7.0,,,420.14489,87439.0
210000339,MUDANYA ÜNİVERSİTESİ (BURSA),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,16.0,BURSA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,8.0,,,0.0,
202390878,İSTANBUL AREL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,396.4289,103260.0
202390878,İSTANBUL AREL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,9.0,1.0,1.0,356.70641,137184.0
202390878,İSTANBUL AREL ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,8.0,,,455.56289,53102.0
109290480,SÜLEYMAN DEMİREL ÜNİVERSİTESİ (ISPARTA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,395.61425,104282.0
109290480,SÜLEYMAN DEMİREL ÜNİVERSİTESİ (ISPARTA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,389.58042,93958.0
109290480,SÜLEYMAN DEMİREL ÜNİVERSİTESİ (ISPARTA),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,438.41627,68967.0
101490367,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,392.86094,107706.0
101490367,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,386.45465,97588.0
101490367,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,426.55549,80758.0
101490367,ATATÜRK ÜNİVERSİTESİ (ERZURUM),Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,25.0,ERZURUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,418.60809,86120.0
