kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
202110198,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),İktisat (İngilizce) (Ücretli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,38.0,,,,350.24844,125562.0
202110198,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),İktisat (İngilizce) (Ücretli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,42.0,,,,351.49418,156435.0
202110198,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),İktisat (İngilizce) (Ücretli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,42.0,,,,359.71045,147731.0
201200129,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,6.0,,,,335.46531,172165.0
201200129,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,6.0,1.0,1.0,,323.89014,217561.0
201200129,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,6.0,,,,334.20093,221172.0
201200129,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,4.0,,,,329.6948,250930.0
100710154,AKDENİZ ÜNİVERSİTESİ (ANTALYA),İktisat,İktisat,7.0,ANTALYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,333.92441,177751.0
100710154,AKDENİZ ÜNİVERSİTESİ (ANTALYA),İktisat,İktisat,7.0,ANTALYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,312.77834,272106.0
100710154,AKDENİZ ÜNİVERSİTESİ (ANTALYA),İktisat,İktisat,7.0,ANTALYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,80.0,,,,312.11522,333626.0
100710154,AKDENİZ ÜNİVERSİTESİ (ANTALYA),İktisat,İktisat,7.0,ANTALYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,80.0,,,,304.54305,380767.0
108211063,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),İktisat (İngilizce),İktisat,55.0,SAMSUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,332.67872,182410.0
108211063,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),İktisat (İngilizce),İktisat,55.0,SAMSUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,312.48773,273711.0
