kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
205810349,UFUK ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,36.0,,,,254.75852,772403.0
205810349,UFUK ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,34.0,,,,271.38775,652607.0
205810349,UFUK ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,29.0,,,,273.74903,618960.0
201200290,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,76.0,,,,246.51336,847342.0
201200290,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,76.0,,,,257.81834,735723.0
201200290,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,76.0,,,,266.1457,705616.0
201200290,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,68.0,,,,286.71719,506312.0
205750158,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,42.0,,,,246.04132,852885.0
205750158,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,42.0,,,,0.0,
205750158,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,31.0,,,,318.14446,299121.0
